timestamp,lat_grid,lon_grid,traffic_volume,number_vehicle,type_score,violation_score,TrafficLive_score,final_score,score_count
2026-06-18T10:43:29.998509,12.88,77.67,12327.776607142856,3.58,1.7566666666666668,10.119176966824025,0.1852,1.0689419405523397,5
2026-06-18T10:43:29.998509,12.88,77.75,13308.002738095236,1.07,1.8786666666666667,13.36,0.1579,1.2094934154761903,5
2026-06-18T10:43:29.998509,12.88,77.755,13308.002738095236,1.07,1.9386666666666668,12.625,0,1.1678634154761904,5
2026-06-18T10:43:29.998509,12.885,77.535,21480.44295833334,1.46,1.2055,6.5856666666666674,0,1.0860032887500002,5
2026-06-18T10:43:29.998509,12.885,77.555,21480.44295833334,1.53,1.1433333333333335,7.01293023255814,0.1667,1.1198678623934109,5
2026-06-18T10:43:29.998509,12.885,77.56,21480.44295833334,1.86,0.9878333333333336,6.656651162790698,0.25,1.0953994903003879,5
2026-06-18T10:43:29.998509,12.885,77.565,21480.44295833334,1.36,1.079666666666667,6.520869626497534,0.0909,1.0768727108782596,5
2026-06-18T10:43:29.998509,12.885,77.57000000000001,26106.390876984122,1.24,1.230666666666667,6.75918181818182,0.1667,1.2679205141883116,5
2026-06-18T10:43:29.998509,12.885,77.58,26106.390876984122,1.66,1.5841499999999997,6.91844055944056,0.1667,1.3442349430927403,5
2026-06-18T10:43:29.998509,12.885,77.59,24392.39697321428,1.47,0.8005,6.242030303030304,0.1471,1.1114928182873376,5
2026-06-18T10:43:29.998509,12.885,77.595,24392.39697321428,1.16,0.7893333333333332,6.110363636363636,0.1471,1.104689484954004,5
2026-06-18T10:43:29.998509,12.885,77.61,30288.748914682517,1.19,1.3394166666666667,11.286607142857143,0,1.517524015059523,5
2026-06-18T10:43:29.998509,12.885,77.625,25002.698900793643,1.18,1.513,7.804047619047619,0,1.2891623955952378,5
2026-06-18T10:43:29.998509,12.885,77.635,24999.094754960308,2.13,2.1847333333333334,6.0,0,1.371179509315476,5
2026-06-18T10:43:29.998509,12.885,77.64,24999.094754960308,2.36,2.229033333333333,6.000416666666666,0,1.3805120093154757,5
2026-06-18T10:43:29.998509,12.885,77.645,24999.094754960308,1.24,2.234366666666667,6.083065476190476,0,1.3818181402678569,5
2026-06-18T10:43:29.998509,12.885,77.65,12327.776607142856,2.9,1.9049666666666667,8.694024839407904,0,1.017447376729856,5
2026-06-18T10:43:29.998509,12.885,77.655,12327.776607142856,2.4,1.9153833333333332,7.63917748917749,0,0.986885289556277,5
2026-06-18T10:43:29.998509,12.885,77.665,12327.776607142856,2.38,1.8107166666666665,9.184888111888112,0,1.0122832749042623,5
2026-06-18T10:43:29.998509,12.885,77.67,12327.776607142856,3.26,1.8027166666666665,9.873583299053887,0.1538,1.0638641305192356,5
2026-06-18T10:43:29.998509,12.885,77.735,13308.002738095236,1.4,1.6681666666666664,20.507999999999996,0.1389,1.37869341547619,5
2026-06-18T10:43:29.998509,12.885,77.745,13308.002738095236,1.29,1.7858333333333332,13.661,0.1316,1.1951367488095237,5
